b'We are still #praying... #dialin and #joinus.  There is #power when we come together on one accord and seek #God.\xe2\x80\xa6 https://t.co/Lfig1IbuXo'|33.981|-81.2308
b"What it looks when you're driving through the Experienced lane!  \n\n#car #cars #auto #carporn #speed  #love #drive\xe2\x80\xa6 https://t.co/4SNrVs9chH"|39.87034619|-75.10081172
b'Can you recommend anyone for this job in South Lake Tahoe, CA? https://t.co/68u6LA6Aq1 #hospitaljobs #RN'|38.939926|-119.9771868
b'The All-New Nissan Kicks e-POWER. \n\nA full electric vehicle driving experience. Accelerate your driving sensation.\xe2\x80\xa6 https://t.co/X4AXLlCdZ4'|-7.80138889|110.36444444
b'In the early hours of this morning, our magnificent resident male leopard was captured on our camera trap visiting\xe2\x80\xa6 https://t.co/NLZow20X9M'|-16.81666667|28.35
b'Spion &amp; Bumper Repair &amp; Repaint. \nHonda Brio. \n.\n.\n.\n.\n.\n#honda #brio #satya #repaint #respray #paintjob #basecoat\xe2\x80\xa6 https://t.co/WstWWh7V1f'|-6.24091962|106.8268269
b'Closed due to accident in #BishopFord on Bishop Ford (I-94) Outbound between 130th St and Beaubien Woods Forest Pre\xe2\x80\xa6 https://t.co/AtFJmQtij2'|41.65813|-87.58708
b"I looove emaginetheatres but y'all TRIPPIN! $40! When Ford Wyoming charges $12 for adults and $5 for kids under 12!\xe2\x80\xa6 https://t.co/invtMdsuBM"|42.4806|-83.4755
b'Closed due to accident in #BishopFord on Bishop Ford (I-94) Outbound between 130th St and Beaubien Woods Forest Pre\xe2\x80\xa6 https://t.co/SPmIZGZpPC'|41.65813|-87.58708
b"Day two of our Priority One Event! \xf0\x9f\x98\x8e\xf0\x9f\xa5\x82\n\nIf you haven't seen it yet, here is the New Yaris Hybrid! \n\nWe have appointm\xe2\x80\xa6 https://t.co/d2AD8BQ3WS"|53.6029263|-2.1712989
b'Fresh summer outfits !!! \n.\n#karllagerfeld #roguemenswear #roguemenswearbexleyheath #bexley #summervibes @ Rogue Me\xe2\x80\xa6 https://t.co/isCf1VvwDW'|51.4575577|0.1363486
b'#rosecharmsdmcc #mercedesbenz #mercedes #toyota #bmw #honda #nissan dodge #dodgechallenger\xe2\x80\xa6 https://t.co/MIKFmfqcJ0'|25.07930222|55.14961302
b'NEW IN STOCK! @subcitygalway.\n.\nStar Wars: The Vintage Collection - Rogue One - K-2SO - 3.75 Inch Action Figure.\n.\xe2\x80\xa6 https://t.co/s8bGkfIeMP'|53.27461|-9.05039
b'Toyota Hilux Limited 2\xef\xb8\x8f\xe2\x83\xa30\xef\xb8\x8f\xe2\x83\xa31\xef\xb8\x8f\xe2\x83\xa38\xef\xb8\x8f\xe2\x83\xa3 en Santo Domingo, Dominican Republic https://t.co/Ue4HC9kVZ3'|18.4727|-69.8946
b'Ramp blocked by flooding in #Charlotte on BROOKSHIRE Fwy INNER Lp SB at Beatties Ford Rd #traffic https://t.co/FWT2jwReVT'|35.25014|-80.85697
b'#studio2autoradio #autalkshow #Repost haic_motherchapterbandung\n\xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2\nUltra Glare Bandung\n\non-Air Honda Accor\xe2\x80\xa6 https://t.co/qyjMRvh2WW'|-6.8795662|107.5434229
b'Happy AE92 day!  #ae92 #toyota #corolla #ae92day #shotoniphone #iphonephotography #grupotoyota @ San Juan City, NCR https://t.co/3C99jTMA3U'|14.59880778|121.03419722
b'DSS 26 carrier lock on Mars Odyssey\nFrequency: 8.4067GHz\nSignal strength: -144dBm\nIDLE OFF 1 MCD3'|35.426667|-116.89
b'KTM to lose concessions, Honda cannot gain them: this is the situation: Thanks to the victories of Binder and Olive\xe2\x80\xa6 https://t.co/gCc0b9QhdK'|43.21272978|-75.45736313
b'3 bed detached house, Eaton Ford. Offers In Excess Of \xc2\xa3375,000. Call to view 01480211777. See the full property det\xe2\x80\xa6 https://t.co/0zRozF30II'|52.22605|-0.2672
b'A Taste of Tahoe. @ Sand Harbor Beach https://t.co/2nyTqVTye2'|39.19847141|-119.93221879
b'Fusion of 16 bollywood songs\xf0\x9f\x8e\xa4\xf0\x9f\x8e\xb6\n#bollywoodsongs #lovesongs\xe2\x9d\xa4\xef\xb8\x8f #mashupsongs #bollywoodmashup #romanticsongs #fusion\xe2\x80\xa6 https://t.co/C9mydeTAoo'|28.9833|77.7
b'Red Corvette.  36-36\xe2\x80\x9d acrylic on canvas.  Artist - gordiehinds #gordiehinds #gordiehindsstudios #corvette #surfing\xe2\x80\xa6 https://t.co/ONZagu1Vax'|29.03333333|-82.71666667
b'This ia Nissan Serena Highway Star 2.0L , 4 cylinder petrol engine that fires 148 hp of power and 199 Nm torque. \nW\xe2\x80\xa6 https://t.co/sm0fhtILgZ'|-6.20294182|106.80097617
b'DSS 26 receiving data from Mars Odyssey at 142.2kb/s.\nIN LOCK OFF 1 MCD3'|35.426667|-116.89
b'\xe2\x9c\xa8 I N T R O D U C I N G \xe2\x9c\xa8 C L A S S E S \xe2\x9c\xa8\n\nWe are very excited to be sharing with you our new class timetable at Fo\xe2\x80\xa6 https://t.co/fxzWPgOjy1'|50.3877267|-4.16604996
b'Another pictures of Ford Puma !\nCar Owner : ford_center_soest \n#ford #fordpuma #fordpuma2020 #forddeutschland #eco\xe2\x80\xa6 https://t.co/3A6bilMUcH'|51.06914132|6.19228404
b'Started out with 6 of us today for some BRAND NEW AMPD FUSION - Fall Schedules in full swing so I ended with just t\xe2\x80\xa6 https://t.co/omsK5PI4oR'|39.22184816|-74.70617373
b'Chocolate Fiddle 200 #scooter #vespa #cc #scooters #scoot #scootering #undialed #yamaha #scooterlife #motorcycle\xe2\x80\xa6 https://t.co/CqWUU0ktpY'|40.81816724|-73.10297272
b'LATE NIGHT Delivery!!! THANK YOU to the Edmonds Family! #BeASportFanToo @ Sport Chevrolet https://t.co/8dK5kKXls8'|39.08134646|-76.94768536
b'Ford Fiesta 1.0 Titanium Navi DAB Spur Temp PDC - Link: https://t.co/IfG7gXRCIu - #ford #fiesta #titanium\xe2\x80\xa6 https://t.co/m8rNxyn2AU'|50.9459|6.62198
b'\xf0\x9f\x8e\xa5 NEW VIDEO - Another cracking video from jb.ctr, this time giving you an insight into the build process of our hug\xe2\x80\xa6 https://t.co/MTscGKJkMi'|52.07579|0.43797
b'Filthy, just like the neighbourhood...\n\nLast trip to the shops\n\n#Ford #Falcon #FordFalcon #EFFalcon #ESeriesLyfe\xe2\x80\xa6 https://t.co/z6D7f8J3g5'|-37.87737297|144.60381374
b'Sept 2nd is World Coconut Day... Perhaps not the most exciting of events, but we can still find a reason to make it\xe2\x80\xa6 https://t.co/MfgzGsht9c'|41.0805|-85.1392
b'\xf0\x9f\x98\xb7 \xf0\x9f\x8f\x81 Sean Kelly recently signed the paperwork for this 2020 #Chevy #MalibuRS he purchased from Paul Jernigan... his\xe2\x80\xa6 https://t.co/XyACrYZEY7'|28.0035328|-82.7260928
b'Diesel in Petrol Nissan Juke Manchester. Drained, Flushed, Refilled sorted in 40mins.\n\n\xe2\x9b\xbd\xef\xb8\x8f WRONG FUEL MASTER \xe2\x9b\xbd\xef\xb8\x8f\n\n24/\xe2\x80\xa6 https://t.co/FlswzXAyKT'|53.4793|-2.2463
b'Rogue: Running https://t.co/VO394wRopp'|43.1093|-85.5655
b'The last ride.\n\nI now have 3 months before I can enjoy this view again....\n\n#DontSpeed #Ford #Falcon #FordFalcon\xe2\x80\xa6 https://t.co/SJ9eO7tfQ6'|-37.8935|144.623
b'corvettebarbie and her very cool Pink Wrapped Corvette !! @ Halifax, Nova Scotia https://t.co/5wfUG7kDAD'|44.6462|-63.5735
b'New at Alderman Ford Antiques: 1980\xe2\x80\x99s \xe2\x80\x9cWhat our Mother\xe2\x80\x99s Wore\xe2\x80\x9d 18k and 14k Nautilus diamond ring, Scallop, Starfish\xe2\x80\xa6 https://t.co/lbkcbfLNT0'|34.0006|-81.0442
b'Reckon Bullbar by Jungle4x4\n\n#bantengmas #bullbar #jungle4x4 #reckonbumper #reckonbar #toyota #Hilux #revo #dcab\xe2\x80\xa6 https://t.co/qf8ssoyAvq'|-6.15474207|106.84888601
b'Check out our customers 1976 Toyota Corolla with 80,000 miles on it! \xf0\x9f\x98\x8d\nHow many KMs does your Toyota have?\xe2\x80\xa6 https://t.co/vQjUSdyGYu'|43.96905205|-79.28052459
b'Hey there, Tracy! I like YOUR new #Chevrolet #Silverado.  #Congrats and enjoy your new #truck. \n\nIt was a pleasure\xe2\x80\xa6 https://t.co/FqZ5PwfkcB'|38.5810432|-92.176384
b'I see a Supra! \xf0\x9f\xa5\xb0\xf0\x9f\x8f\x8e\xf0\x9f\x92\xa8 #toyota #toyotasupra #supra #bmw #bmwz4 #z4 @ Always Clean Detailing Services https://t.co/05vL9xi8B8'|40.92812117|-74.11621571
b'Heavy-Duty Fast Pour Fuel Can with Pourer on Cap (Built-in) on Yakima Bracket\n\n#bantengmas #proform #sportlid\xe2\x80\xa6 https://t.co/sLvqEdBTKe'|-6.15474207|106.84888601
b"Lift Jack Bracket by Yakima on Top Of Platform Lockn'Load Yakima \n\n#bantengmas #proform #sportlid #newzealand\xe2\x80\xa6 https://t.co/ANUmY4b04J"|-6.15474207|106.84888601
b'Please welcome Jordan Lewis to the SUNY Morrisville basketball program. Our newest Mustang comes from Hudson Valley\xe2\x80\xa6 https://t.co/A4GbtUQDNl'|42.8905766|-75.64121246
b'Not a great start to the working week! But can\xe2\x80\x99t fault Ford Assist and @theaa_help #thankful @ Melton Mowbray https://t.co/wciNROPgq2'|52.76635|-0.88977
b'My big girl makes me so proud and I promise to make you even prouder! \n.\n.\n.\n#telos\xf0\x9f\x8c\x8d #telopathtv #realyaadmantv\xe2\x80\xa6 https://t.co/dbxhIOywXz'|39.0|-76.7
b'Made the big boy purchase yesterday \xf0\x9f\x99\x87\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x8c\x9f                                                              Thank you G\xe2\x80\xa6 https://t.co/04takEv5RT'|32.83595108|-96.99993931
b'ford \xf0\x9f\x93\xb8 #MustangMedicShotThat @ Carlisle Ford Nationals https://t.co/ch0rbuiWj0'|40.21792562|-77.18273925
b'Hairline, Beard, and Design Enhancement by @prhector using Real Hair Fusion \xf0\x9f\x92\xaf% Real Hair Fibers. Purchase\xe2\x80\xa6 https://t.co/pxJw0kVhcM'|38.8951|-77.0367
b'You are feeling sleepy....right! Come in to Crafty Praxis for a lovely look at all the handmade items! This odyssey\xe2\x80\xa6 https://t.co/qxlIHdnghJ'|53.64738649|-1.78298214
